created_at,uploaded_a,1_What_is_,Pottery,Lithic,Slag,MSA,Year,Recorder,PointID,Latitude,Longitude ,accuracy_3,UTM_Northi,UTM_Eastin,UTM_Zone_3
2023/11/17 15:38:45.872,2023/11/17 18:13:05.000,DSM-189-potteryscatter/slag,5,,5,,2023,DSM,2023-DSM-189,31.671614999999900,-9.568424000000000,5,3504177,446118,29R
2023/11/19 13:42:24.669,2023/11/20 16:45:01.000,DSM-190-largeflake(1)foundbyLiFeng,,1,,,2023,DSM,2023-DSM-190,31.624725000000000,-9.674794000000000,4,3499038,436003,29R
2023/11/19 14:20:02.185,2023/11/20 16:45:06.000,DSM-191-flakes(2),,2,,,2023,DSM,2023-DSM-191,31.625395999999900,-9.676909999999990,4,3499113,435802,29R
2023/11/19 14:25:27.387,2023/11/20 16:45:08.000,"DSM-192-pottery(1),shellmidden",2,,,,2023,DSM,2023-DSM-192,31.624887000000000,-9.676035000000000,5,3499056,435885,29R
2023/11/19 14:27:45.113,2023/11/20 16:45:13.000,DSM-194-pottery(2),2,,,,2023,DSM,2023-DSM-194,31.624687000000000,-9.675583000000000,5,3499034,435928,29R
2023/11/20 08:52:31.089,2023/11/20 16:45:16.000,DSM-195-debris(1),,1,,,2023,DSM,2023-DSM-195,31.668973000000000,-9.569794000000000,5,3503885,445987,29R
2023/11/20 09:05:18.638,2023/11/20 16:48:49.000,DSM-196-pottery(1),1,,,,2023,DSM,2023-DSM-196,31.668323000000000,-9.569989000000000,5,3503813,445968,29R
2023/11/20 09:09:38.957,2023/11/20 16:48:52.000,DSM-197-corefrag(1),,1,,,2023,DSM,2023-DSM-197,31.668621000000000,-9.569404000000000,5,3503846,446023,29R
2023/11/20 09:18:01.173,2023/11/20 16:48:57.000,DSM-198-core(1),,1,,,2023,DSM,2023-DSM-198,31.669274999999900,-9.568085000000000,5,3503918,446149,29R
2023/11/20 09:21:03.257,2023/11/20 16:48:59.000,"DSM-199-blade(1),core(1)",,2,,,2023,DSM,2023-DSM-199,31.669450999999900,-9.567717000000000,5,3503937,446184,29R
2023/11/20 09:22:37.765,2023/11/20 16:49:04.000,DSM-200-flake(1),,1,,,2023,DSM,2023-DSM-200,31.669551999999900,-9.567518000000000,5,3503948,446203,29R
2023/11/20 09:23:55.027,2023/11/20 16:49:06.000,DSM-201-pottery(1),1,,,,2023,DSM,2023-DSM-201,31.669684000000000,-9.567363000000000,5,3503963,446217,29R
2023/11/20 09:28:53.005,2023/11/20 16:49:11.000,DSM-202-pottery(1),1,,,,2023,DSM,2023-DSM-202,31.669903999999900,-9.566955999999990,5,3503987,446256,29R
2023/11/20 09:30:57.840,2023/11/20 16:49:13.000,DSM-203-Pottery(1),1,,,,2023,DSM,2023-DSM-203,31.670144000000000,-9.566397000000000,5,3504013,446309,29R
2023/11/20 09:34:00.723,2023/11/20 16:49:18.000,"DSM-204-core(1),pottery(1)",1,1,,,2023,DSM,2023-DSM-204,31.670306000000000,-9.565954000000000,5,3504031,446351,29R
2023/11/20 09:38:15.793,2023/11/20 16:49:21.000,DSM-205-flake(1),,1,,,2023,DSM,2023-DSM-205,31.670483999999900,-9.565568000000000,5,3504051,446388,29R
2023/11/20 09:43:02.545,2023/11/20 16:49:26.000,"DSM-206-corefrag(2),core(1)",,3,,,2023,DSM,2023-DSM-206,31.670698999999900,-9.565085000000000,5,3504074,446434,29R
2023/11/20 09:45:20.907,2023/11/20 16:49:28.000,"DSM-207-cores(2),flake(2),corefrag(1)",,5,,,2023,DSM,2023-DSM-207,31.670770000000000,-9.564952999999990,5,3504082,446446,29R
2023/11/20 09:48:05.215,2023/11/20 16:49:33.000,DSM-208-flake(1),1,,,,2023,DSM,2023-DSM-208,31.670843000000000,-9.564766000000000,5,3504090,446464,29R
2023/11/20 09:49:30.512,2023/11/20 16:49:36.000,"DSM-209-flakes(1),corefrag(2),debris(1)",,4,,,2023,DSM,2023-DSM-209,31.670895999999900,-9.564685000000000,5,3504096,446472,29R
2023/11/20 09:51:55.867,2023/11/20 16:49:41.000,"DSM-210-flake(1),corefrag(1)",,2,,,2023,DSM,2023-DSM-210,31.670978000000000,-9.564455000000000,5,3504105,446494,29R
2023/11/20 10:04:34.755,2023/11/20 16:49:43.000,"DSM-211-debris(1),core(1)",,2,,,2023,DSM,2023-DSM-211,31.671569000000000,-9.563954000000000,5,3504170,446542,29R
2023/11/20 10:08:47.541,2023/11/20 16:49:48.000,DSM-212-pottery(1),1,,,,2023,DSM,2023-DSM-212,31.672125000000000,-9.564164999999990,5,3504232,446522,29R
2023/11/20 10:25:17.509,2023/11/20 16:49:50.000,DSM-213-core(1),,1,,,2023,DSM,2023-DSM-213,31.672733000000000,-9.563618999999990,5,3504299,446574,29R
2023/11/20 10:27:19.011,2023/11/20 16:49:56.000,"DSM-214-corefrag(1),flake(1)",,2,,,2023,DSM,2023-DSM-214,31.672573000000000,-9.563564000000000,5,3504281,446579,29R
2023/11/20 10:31:11.425,2023/11/20 16:49:58.000,DSM-215-pottery(1),1,,,,2023,DSM,2023-DSM-215,31.671662000000000,-9.563435000000000,5,3504180,446591,29R
2023/11/20 10:38:53.586,2023/11/20 16:50:03.000,"DSM-216-core(1),pottery(2)",2,1,,,2023,DSM,2023-DSM-216,31.671142000000000,-9.563053000000000,5,3504122,446627,29R
2023/11/20 10:42:02.779,2023/11/20 16:50:06.000,"DSM-217-debris(2),corefrag(2)",,4,,,2023,DSM,2023-DSM-217,31.670947999999900,-9.563036000000000,5,3504101,446628,29R
2023/11/20 10:47:02.179,2023/11/20 16:50:11.000,"DSM-218-core(1),corefrag(3),debris(2)",,6,,,2023,DSM,2023-DSM-218,31.670905000000000,-9.563013000000000,5,3504096,446630,29R
2023/11/20 10:49:24.155,2023/11/20 16:50:13.000,DSM-219-negative,,0,,,2023,DSM,2023-DSM-219,31.670800000000000,-9.563008999999990,5,3504084,446631,29R
2023/11/20 10:52:36.038,2023/11/20 16:50:19.000,"DSM-220-flake(1),debris(1),corefrag(6),pottery(2)",2,8,,,2023,DSM,2023-DSM-220,31.670729000000000,-9.563020000000000,5,3504077,446630,29R
2023/11/20 10:54:23.203,2023/11/20 16:50:21.000,DSM-221-negative,,0,,,2023,DSM,2023-DSM-221,31.670643999999900,-9.563008000000000,5,3504067,446631,29R
2023/11/20 10:56:42.978,2023/11/20 16:50:26.000,DSM-222-corefrag(2),,2,,,2023,DSM,2023-DSM-222,31.670553000000000,-9.563008000000000,5,3504057,446631,29R
2023/11/20 11:00:03.493,2023/11/20 16:50:29.000,"DSM-223-retouchedcorefrag(1),corefrag(4),debris(2)",,7,,,2023,DSM,2023-DSM-223,31.670470999999900,-9.563015999999990,5,3504048,446630,29R
2023/11/20 11:01:18.404,2023/11/20 16:50:34.000,DSM-224-negative,,0,,,2023,DSM,2023-DSM-224,31.670410000000000,-9.563015999999990,5,3504041,446630,29R
2023/11/20 11:05:26.189,2023/11/20 16:50:36.000,"DSM-225-slagcluster,blade(1),corefrag(5),debris(1),core(1)",,8,5,,2023,DSM,2023-DSM-225,31.670331999999900,-9.563008000000000,5,3504033,446631,29R
2023/11/20 11:07:35.092,2023/11/20 16:50:42.000,"DSM-226-retouchedblade(1),bladelet(1),retouchedbladelet(1)flakes(2),corefrag(4),debris(2),additionalretouchedblade(1)",,10,,,2023,DSM,2023-DSM-226,31.670210000000000,-9.563027999999990,5,3504019,446629,29R
2023/11/20 11:15:39.434,2023/11/20 16:50:44.000,"DSM-227-blade(1),core(1),corefrag(3)",,5,,,2023,DSM,2023-DSM-227,31.670165000000000,-9.563015000000000,5,3504014,446630,29R
2023/11/20 11:17:52.623,2023/11/20 16:50:50.000,"DSM-228-flakes(3),core(1),corefrag(1)",,5,,,2023,DSM,2023-DSM-228,31.670062000000000,-9.563026000000000,5,3504003,446629,29R
2023/11/20 11:22:04.467,2023/11/20 16:50:52.000,"DSM-229-retouchedcorefrag(1),cores(2),flakes(2),corefrag(1),debris(3)",,9,,,2023,DSM,2023-DSM-229,31.669944000000000,-9.562998000000000,5,3503990,446631,29R
2023/11/20 11:24:43.472,2023/11/20 16:50:58.000,"DSM-230-cores(4),debris(4),corefrag(1)",,9,,,2023,DSM,2023-DSM-230,31.669865999999900,-9.563019000000000,5,3503981,446629,29R
2023/11/20 11:29:50.768,2023/11/20 16:51:01.000,"DSM-231-core(1),flake(1),corefrag(2)",,4,,,2023,DSM,2023-DSM-231,31.669763000000000,-9.563005000000000,5,3503970,446631,29R
2023/11/20 13:52:35.296,2023/11/20 16:51:06.000,"DSM-232-Flakes(2),core(1)",,3,,,2023,DSM,2023-DSM-232,31.669661000000000,-9.562989999999990,5,3503958,446632,29R
2023/11/20 13:53:23.951,2023/11/20 16:51:09.000,DSM-233-negative,,0,,,2023,DSM,2023-DSM-233,31.669585999999900,-9.563027000000000,5,3503950,446628,29R
2023/11/20 14:01:12.971,2023/11/20 20:11:29.000,"DSM-234-cores(3),corefrag(2)",,5,,,2023,DSM,2023-DSM-234,31.669495000000000,-9.563014000000000,5,3503940,446630,29R
2023/11/20 14:02:02.647,2023/11/20 20:11:32.000,DSM-235-negative,,0,,,2023,DSM,2023-DSM-235,31.669422000000000,-9.563018000000000,5,3503932,446629,29R
2023/11/20 14:06:33.901,2023/11/20 20:11:39.000,DSM-236-debris(2),,2,,,2023,DSM,2023-DSM-236,31.669339000000000,-9.563010000000000,5,3503923,446630,29R
2023/11/20 14:07:19.849,2023/11/20 20:11:41.000,DSM-237-negative,,0,,,2023,DSM,2023-DSM-237,31.669253000000000,-9.563010000000000,5,3503913,446630,29R
2023/11/20 14:20:06.363,2023/11/20 20:11:43.000,"DSM-238-cores(4),flake(1),corefrag(1)",,6,,,2023,DSM,2023-DSM-238,31.669570000000000,-9.562351000000000,5,3503948,446692,29R
2023/11/20 14:22:33.352,2023/11/20 20:11:48.000,"DSM-239-flake(1),core(1),pottery(1)",1,2,,,2023,DSM,2023-DSM-239,31.669568000000000,-9.562200000000000,5,3503948,446707,29R
2023/11/20 14:25:43.234,2023/11/20 20:11:51.000,DSM-240-slagscatter,,,5,,2023,DSM,2023-DSM-240,31.669542000000000,-9.561748000000000,5,3503944,446750,29R
2023/11/20 14:31:04.339,2023/11/20 20:11:55.000,DSM-241-Pottery(1),1,,,,2023,DSM,2023-DSM-241,31.669540999999900,-9.561407000000000,5,3503944,446782,29R
2023/11/20 14:35:58.819,2023/11/20 20:21:38.000,DSM-242-core(1),,1,,,2023,DSM,2023-DSM-242,31.669581000000000,-9.560873000000000,5,3503948,446833,29R
2023/11/20 14:40:56.212,2023/11/20 20:21:40.000,"DSM-243-flake(1),corefrag(1)",,2,,,2023,DSM,2023-DSM-243,31.669585999999900,-9.560179000000000,5,3503949,446898,29R
2023/11/20 14:52:17.165,2023/11/20 20:21:42.000,DSM-244-corefrag(1),,1,,,2023,DSM,2023-DSM-244,31.670240000000000,-9.558865000000000,5,3504020,447023,29R
2023/11/20 15:04:11.225,2023/11/20 20:21:46.000,DSM-245-pottery(1),1,,,,2023,DSM,2023-DSM-245,31.670738000000000,-9.559169000000000,5,3504076,446995,29R
2023/11/20 15:06:15.104,2023/11/20 20:21:50.000,DSM-246-pottery(1),1,,,,2023,DSM,2023-DSM-246,31.670563999999900,-9.559447000000000,5,3504057,446968,29R
2023/11/20 15:09:24.649,2023/11/20 20:57:11.000,DSM-247-flake(1),1,,,,2023,DSM,2023-DSM-247,31.670401999999900,-9.560036000000000,5,3504039,446912,29R
2023/11/20 15:16:38.795,2023/11/20 20:57:14.000,"DSM-248-cores(2),blade(1)",,3,,,2023,DSM,2023-DSM-248,31.670390000000000,-9.561078000000000,5,3504038,446814,29R
2023/11/21 08:40:37.237,2023/11/22 18:06:59.000,DSM-249-core(1),,1,,,2023,DSM,2023-DSM-249,31.674527000000000,-9.564071000000000,5,3504498,446532,29R
2023/11/21 08:49:18.469,2023/11/22 18:07:02.000,DSM-250-core(1),,1,,,2023,DSM,2023-DSM-250,31.675719000000000,-9.564169000000000,5,3504630,446524,29R
2023/11/21 09:25:30.888,2023/11/22 18:07:06.000,DSM-251-corefrags(2),,2,,,2023,DSM,2023-DSM-251,31.676420000000000,-9.562474999999990,5,3504707,446685,29R
2023/11/21 09:41:01.502,2023/11/22 18:07:08.000,DSM-252-ashandpotteryscatterfrompossibleoldhouse,10,,,,2023,DSM,2023-DSM-252,31.676451000000000,-9.560537000000000,5,3504710,446868,29R
2023/11/21 10:04:09.000,2023/11/22 18:07:23.000,"DSM-253-pottery(1),potteryscatter,ashysediment",10,,,,2023,DSM,2023-DSM-253,31.675713999999900,-9.560472000000000,5,3504628,446874,29R
2023/11/21 10:10:15.331,2023/11/22 18:07:40.000,DSM-254-pottery(2),2,,,,2023,DSM,2023-DSM-254,31.675884000000000,-9.560058000000000,5,3504647,446913,29R
2023/11/21 10:11:44.621,2023/11/23 08:47:40.000,"DSM-255-pottery(4),corefrag(1)",4,1,,,2023,DSM,2023-DSM-255,31.675802999999900,-9.560096000000000,5,3504638,446910,29R
2023/11/21 10:13:37.596,2023/11/23 08:47:42.000,DSM-256-potteryscatter,5,,,,2023,DSM,2023-DSM-256,31.675750000000000,-9.560105999999990,5,3504632,446909,29R
2023/11/21 10:14:21.234,2023/11/23 08:47:47.000,DSM-257-potteryscatter,5,,,,2023,DSM,2023-DSM-257,31.675660000000000,-9.560192000000000,5,3504622,446901,29R
2023/11/21 10:15:57.908,2023/11/23 08:47:54.000,DSM-258-potteryscatter,5,,,,2023,DSM,2023-DSM-258,31.675546000000000,-9.560176999999990,5,3504609,446902,29R
2023/11/21 10:16:22.596,2023/11/23 08:47:56.000,DSM-259-pottery(1),1,,,,2023,DSM,2023-DSM-259,31.675425000000000,-9.560174999999990,5,3504596,446902,29R
2023/11/21 10:17:30.852,2023/11/23 08:48:06.000,"DSM-260-bladelet(1),pottery(1)",1,1,,,2023,DSM,2023-DSM-260,31.675377000000000,-9.560162999999990,5,3504590,446903,29R
2023/11/21 10:20:56.767,2023/11/23 08:48:08.000,DSM-261-pottery(1),1,,,,2023,DSM,2023-DSM-261,31.675006000000000,-9.560326000000000,5,3504549,446887,29R
2023/11/21 10:30:45.051,2023/11/23 08:48:34.000,DSM-262-pottery(1),1,,,,2023,DSM,2023-DSM-262,31.674741999999900,-9.562048000000000,5,3504521,446724,29R
2023/11/21 10:42:14.301,2023/11/23 08:48:36.000,DSM-283-flake(1),,1,,,2023,DSM,2023-DSM-283,31.674278999999900,-9.562008000000000,5,3504470,446728,29R
2023/11/21 10:46:03.232,2023/11/23 08:48:45.000,"DSM-284-flakes(2),corefrag(1)",,3,,,2023,DSM,2023-DSM-284,31.674346000000000,-9.561576000000000,5,3504477,446769,29R
2023/11/21 10:49:27.728,2023/11/23 08:48:47.000,"DSM-285-flake(1),tangedscraper(1)",,2,,1,2023,DSM,2023-DSM-285,31.674347000000000,-9.561396000000000,5,3504477,446786,29R
2023/11/21 11:00:51.887,2023/11/23 08:48:49.000,DSM-286-core(1),,1,,,2023,DSM,2023-DSM-286,31.673338999999900,-9.560891000000000,5,3504365,446833,29R
2023/11/21 11:04:07.577,2023/11/23 08:48:53.000,DSM-287-flake(1),,1,,,2023,DSM,2023-DSM-287,31.672664000000000,-9.560895000000000,5,3504290,446832,29R
2023/11/21 11:08:23.463,2023/11/23 08:48:57.000,DSM-288-corefrag(1),,1,,,2023,DSM,2023-DSM-288,31.672571000000000,-9.560540000000000,5,3504280,446866,29R
2023/11/21 11:11:55.221,2023/11/23 08:52:24.000,DSM-289-bladeletcore(1),,1,,,2023,DSM,2023-DSM-289,31.673428000000000,-9.560511000000000,5,3504375,446869,29R
2023/11/21 11:15:39.719,2023/11/23 08:52:26.000,DSM-290-core(1),,1,,,2023,DSM,2023-DSM-290,31.673770000000000,-9.560477000000000,5,3504412,446872,29R
2023/11/21 11:26:34.685,2023/11/23 08:52:28.000,"DSM-291-MSAscraper,flake(1)",,2,,1,2023,DSM,2023-DSM-291,31.673891000000000,-9.561484000000000,5,3504426,446777,29R
2023/11/21 11:28:55.953,2023/11/23 08:52:41.000,"DSM-292-flake(1),debris(1),corefrag(3)",,5,,,2023,DSM,2023-DSM-292,31.673887000000000,-9.561634000000000,5,3504426,446763,29R
2023/11/21 11:30:35.155,2023/11/23 08:55:23.000,"DSM-293-pottery(1),flake(1)",1,1,,,2023,DSM,2023-DSM-293,31.673843999999900,-9.561729000000000,5,3504421,446754,29R
2023/11/21 14:06:33.456,2023/11/23 08:55:27.000,DSM-294-pottery(2),1,,,,2023,DSM,2023-DSM-294,31.678028000000000,-9.560409999999990,5,3504884,446881,29R
2023/11/21 14:16:20.306,2023/11/23 08:55:31.000,DSM-295-flake(1),,1,,,2023,DSM,2023-DSM-295,31.677613000000000,-9.559675000000000,5,3504838,446951,29R
2023/11/21 14:16:56.116,2023/11/23 08:55:33.000,"DSM-296-pottery(1),flake(1)",1,1,,,2023,DSM,2023-DSM-296,31.676387999999900,-9.558899000000000,5,3504702,447024,29R
2023/11/21 14:21:50.316,2023/11/23 08:55:38.000,DSM-297-pottery(1),1,,,,2023,DSM,2023-DSM-297,31.675833999999900,-9.558935999999990,5,3504640,447020,29R
2023/11/21 14:23:08.678,2023/11/23 08:55:40.000,DSM-298-pottery(1),1,,,,2023,DSM,2023-DSM-298,31.675737000000000,-9.558935000000000,5,3504630,447020,29R
2023/11/21 14:34:24.344,2023/11/23 08:55:47.000,DSM-299-pottery(2),2,,,,2023,DSM,2023-DSM-299,31.674416000000000,-9.559182000000000,5,3504483,446996,29R
2023/11/21 14:40:10.387,2023/11/23 08:55:49.000,"DSM-300-flake(1),blade(1),corefrag(2),core(1)",,5,,,2023,DSM,2023-DSM-300,31.674025000000000,-9.559094999999990,5,3504440,447004,29R
2023/11/21 14:46:39.102,2023/11/23 08:55:53.000,"DSM-301-cores(3),corefrag(1),blades(2)",,6,,,2023,DSM,2023-DSM-301,31.673895999999900,-9.559055000000000,5,3504426,447007,29R
2023/11/21 14:52:20.956,2023/11/23 08:55:56.000,"DSM-302-cores(3),flakes(2),corefrag(1)",,6,,,2023,DSM,2023-DSM-302,31.673791999999900,-9.559043000000000,5,3504414,447008,29R
2023/11/21 15:01:28.587,2023/11/23 08:56:01.000,DSM-303-potteryscatter,5,,,,2023,DSM,2023-DSM-303,31.673333000000000,-9.558954999999990,5,3504363,447017,29R
2023/11/21 15:04:48.184,2023/11/23 08:56:03.000,DSM-304-pottery(1),1,,,,2023,DSM,2023-DSM-304,31.672901000000000,-9.558913000000000,5,3504315,447020,29R
2023/11/21 15:05:53.205,2023/11/23 08:56:07.000,"DSM-305-pottery(1),flake(1)",1,1,,,2023,DSM,2023-DSM-305,31.672720999999900,-9.558878999999990,5,3504295,447023,29R
2023/11/21 15:07:05.002,2023/11/23 08:56:11.000,DSM-306-pottery(1),1,,,,2023,DSM,2023-DSM-306,31.672581999999900,-9.558846000000000,5,3504280,447026,29R
2023/11/21 15:14:08.004,2023/11/23 08:56:15.000,"DSM-307-flake(2),corefragment(1)",,3,,,2023,DSM,2023-DSM-307,31.671859000000000,-9.558358000000000,5,3504200,447072,29R
2023/11/21 15:16:27.903,2023/11/23 08:56:17.000,"DSM-308-flakes(2),corefrag(1)",,3,,,2023,DSM,2023-DSM-308,31.671792000000000,-9.558313999999990,5,3504192,447076,29R
2023/11/21 15:21:39.542,2023/11/23 08:56:21.000,DSM-309-pottery(1),1,,,,2023,DSM,2023-DSM-309,31.671558000000000,-9.558249999999990,5,3504166,447082,29R
2023/11/21 15:23:06.982,2023/11/23 08:56:23.000,"DSM-310-core(1),corefragment(1),debris(1)",,3,,,2023,DSM,2023-DSM-310,31.671464000000000,-9.558256000000000,5,3504156,447082,29R
2023/11/22 08:52:29.584,2023/11/23 08:56:25.000,DSM-311-pottery(1),1,,,,2023,DSM,2023-DSM-311,31.675446999999900,-9.567306000000000,5,3504602,446226,29R
2023/11/22 09:23:15.741,2023/11/23 08:56:33.000,DSM-312-flake(1),,1,,,2023,DSM,2023-DSM-312,31.677301000000000,-9.569787000000000,5,3504808,445992,29R
2023/11/22 13:49:34.278,2023/11/23 08:56:34.000,DSM-313-pottery(1),1,,,,2023,DSM,2023-DSM-313,31.670888999999900,-9.562396000000000,5,3504094,446689,29R
2023/11/22 14:03:24.831,2023/11/23 08:56:37.000,DSM-314-pottery(1),1,,,,2023,DSM,2023-DSM-314,31.671899000000000,-9.560484000000000,5,3504205,446871,29R
2023/11/22 14:05:56.918,2023/11/23 08:56:41.000,"DSM-315-flake(1),corefragment(1)",,2,,,2023,DSM,2023-DSM-315,31.672060999999900,-9.560482000000000,5,3504223,446871,29R
2023/11/22 14:08:35.847,2023/11/23 08:56:45.000,DSM-316-pottery(2),2,,,,2023,DSM,2023-DSM-316,31.672167999999900,-9.560468000000000,5,3504235,446872,29R
2023/11/22 14:12:49.884,2023/11/23 10:05:50.000,"DSM-317-retouchedcorefrag(1),core(1)",,2,,,2023,DSM,2023-DSM-317,31.672523999999900,-9.560331000000000,5,3504274,446886,29R
2023/11/22 14:17:25.816,2023/11/23 10:05:53.000,DSM-318-flake(1),,1,,,2023,DSM,2023-DSM-318,31.673075999999900,-9.560307999999990,5,3504335,446888,29R
2023/11/22 14:27:26.517,2023/11/23 10:06:05.000,DSM-319-bladeletfrag(1),,1,,,2023,DSM,2023-DSM-319,31.674289999999900,-9.560333000000000,5,3504470,446886,29R
2023/11/22 14:28:22.191,2023/11/23 10:06:07.000,"DSM-320-bladelet(1),debris(1)",,2,,,2023,DSM,2023-DSM-320,31.674361999999900,-9.560347999999990,5,3504478,446885,29R
2023/11/22 14:37:57.205,2023/11/23 10:06:11.000,"DSM-321-flake(2),cores(2),corefrag(2)",,6,,,2023,DSM,2023-DSM-321,31.673719999999900,-9.559747000000000,5,3504407,446942,29R
2023/11/22 14:41:35.054,2023/11/23 10:06:14.000,"DSM-322-bladelet(1),corefrag(3),flake(1),debris(1)",,6,,1,2023,DSM,2023-DSM-322,31.673610000000000,-9.559756000000000,5,3504394,446941,29R
2023/11/22 14:45:52.698,2023/11/23 10:06:20.000,"DSM-323-cores(4),corefrag(1),debris(1),preferentialcore(1)",,6,,,2023,DSM,2023-DSM-323,31.673490999999900,-9.559766000000000,5,3504381,446940,29R
2023/11/22 14:50:07.174,2023/11/23 10:06:22.000,"DSM-324-retouchedflake(1),retouchedfrag(1),core(1)",,3,,,2023,DSM,2023-DSM-324,31.673331000000000,-9.559729000000000,5,3504363,446943,29R
2023/11/22 14:53:09.710,2023/11/23 10:06:24.000,DSM-325-corefrag(2),,2,,,2023,DSM,2023-DSM-325,31.673152000000000,-9.559720000000000,5,3504344,446944,29R
2023/11/22 14:59:07.884,2023/11/23 10:06:31.000,"DSM-326-pottery(2),core(1)",2,1,,,2023,DSM,2023-DSM-326,31.672827999999900,-9.559702000000000,5,3504308,446945,29R
2023/11/22 15:06:35.168,2023/11/23 10:27:21.000,DSM-327-flake(2),,2,,,2023,DSM,2023-DSM-327,31.672277999999900,-9.559341999999990,5,3504247,446979,29R
2023/11/22 15:08:37.035,2023/11/23 10:27:22.000,DSM-328-flake(1),,1,,,2023,DSM,2023-DSM-328,31.672086000000000,-9.559206000000000,5,3504225,446992,29R
2023/11/22 15:18:37.232,2023/11/23 10:27:28.000,DSM-329-flake(1),,1,,,2023,DSM,2023-DSM-329,31.669696999999900,-9.557207999999990,5,3503959,447180,29R
2023/11/22 15:20:11.532,2023/11/23 10:27:31.000,DSM-330-pottery(3),3,,,,2023,DSM,2023-DSM-330,31.669601000000000,-9.557359999999990,5,3503949,447166,29R
2023/11/22 15:21:43.346,2023/11/23 10:27:34.000,"DSM-331-flake(1),debris(1)",,2,,,2023,DSM,2023-DSM-331,31.669478000000000,-9.557661000000000,5,3503935,447137,29R
2023/11/22 15:24:42.244,2023/11/23 10:27:36.000,"DSM-332-flakes(1),corefrag(2),debris(1)",,4,,,2023,DSM,2023-DSM-332,31.669433000000000,-9.557767000000000,5,3503930,447127,29R
2023/11/22 15:25:36.864,2023/11/23 10:27:38.000,DSM-334-potteryscatter,5,,,,2023,DSM,2023-DSM-334,31.669357000000000,-9.557930000000000,5,3503922,447111,29R
2023/11/22 15:27:02.560,2023/11/23 10:27:42.000,"DSM-335-corefrag(1),pottery(2)",2,1,,,2023,DSM,2023-DSM-335,31.669253999999900,-9.558261000000000,5,3503911,447080,29R
2023/11/22 15:29:22.910,2023/11/23 10:27:44.000,DSM-337-potteryscatter,5,,,,2023,DSM,2023-DSM-337,31.669162000000000,-9.558453999999990,5,3503901,447062,29R
2023/11/22 15:29:56.945,2023/11/23 10:27:45.000,"DSM-338-flake(1),sidescraper(1)",,2,,,2023,DSM,2023-DSM-338,31.669003000000000,-9.558904000000000,5,3503883,447019,29R
2023/11/22 15:33:49.601,2023/11/23 10:27:50.000,"DSM-339-flake(1),corefrag(1)",,2,,,2023,DSM,2023-DSM-339,31.668765000000000,-9.559431999999990,5,3503857,446969,29R
2023/11/22 15:36:26.852,2023/11/23 10:27:52.000,"DSM-340-retouchedfrag(1),cores(4),corefrag(1)",,6,,,2023,DSM,2023-DSM-340,31.668690000000000,-9.559612000000000,5,3503849,446952,29R
2023/11/21 09:31:01.000,2023/11/21 16:03:07.000,IT 001- Retouched flake 01,,1,,,2023,IT,2023-IT-1,31.676780000000000,-9.561976000000000,4,3504747,446732,29R
2023/11/21 10:28:22.000,2023/11/21 16:03:09.000,IT002 Flake 1,,1,,,2023,IT,2023-IT-2,31.674976000000000,-9.561702000000000,4,3504547,446757,29R
2023/11/21 11:03:25.000,2023/11/21 16:03:11.000,IT003-Core 1,,1,,,2023,IT,2023-IT-3,31.672995000000000,-9.560976999999990,4,3504327,446825,29R
2023/11/21 11:13:30.000,2023/11/21 16:03:13.000,IT004- Retouched core fragment 1,,1,,,2023,IT,2023-IT-4,31.673560999999900,-9.560592000000000,4,3504389,446861,29R
2023/11/21 11:34:33.000,2023/11/21 16:03:15.000,IT005- Core fragment 1,,1,,,2023,IT,2023-IT-5,31.673431000000000,-9.562411000000000,4,3504376,446689,29R
2023/11/21 14:27:21.000,2023/11/21 16:03:17.000,IT006- Levallois Point 1,,1,,1,2023,IT,2023-IT-6,31.675349000000000,-9.558666000000000,4,3504587,447045,29R
2023/11/21 14:38:32.000,2023/11/21 16:03:19.000,IT007-Rtouched core fragment,,1,,,2023,IT,2023-IT-7,31.674243000000000,-9.558833000000000,4,3504464,447029,29R
2023/11/21 14:39:01.000,2023/11/21 16:03:21.000,IT008-Flake,,1,,,2023,IT,2023-IT-8,31.674243000000000,-9.558832000000000,4,3504464,447029,29R
2023/11/21 14:39:19.000,2023/11/21 16:03:23.000,IT009-Debris,,1,,,2023,IT,2023-IT-9,31.674243000000000,-9.558832000000000,4,3504464,447029,29R
2023/11/21 14:39:38.000,2023/11/21 16:03:25.000,IT010-TABLETTE,,1,,,2023,IT,2023-IT-10,31.674243000000000,-9.558832000000000,4,3504464,447029,29R
2023/11/21 14:47:40.000,2023/11/21 16:03:27.000,IT011-Core 1,,1,,,2023,IT,2023-IT-11,31.674154000000000,-9.558820000000000,7,3504454,447030,29R
2023/11/21 15:05:56.000,2023/11/21 16:03:32.000,IT012-Core 3,,3,,,2023,IT,2023-IT-12,,,,,,
2023/11/21 14:55:49.000,2023/11/21 16:03:34.000,"IT012-Flake 3, Core 3, Retouched Levallois Point",,7,,1,2023,IT,2023-IT-13,31.673988999999900,-9.558781000000000,4,3504436,447033,29R
2023/11/21 15:12:56.000,2023/11/21 16:03:36.000,"IT013- CORE FRAGMENT, Core, Side Scraper",,3,,,2023,IT,2023-IT-14,31.672307000000000,-9.558294000000000,4,3504249,447079,29R
